brilliant	8.085331712937005
shall	6.753728945770963
captain	5.800332290840934
idiot	4.706028054893482
dad	4.1693160026806435
bird	4.148984775049989
fantastic	4.077122266238783
gotcha	3.904005540585876
asleep	3.894686198264089
lesson	3.889504930186872
team	3.7438699882829733
escape	3.7412088113058286
problems	3.7232441897741455
mr	3.6684536470530853
goodness	3.6507666541967123
sake	3.625789759873368
walk	3.4418633515852464
size	3.438056668379715
queen	3.3648160626869807
mom	3.3179742869369964
fool	3.2997751942886837
heaven	3.2953544012951483
guys	3.2665169327317187
whoa	3.219868791362874
tiny	3.0757519190649054
ones	3.002107435206971
bear	2.9829839472187474
happen	2.978269801779561
thousand	2.935238372820331
king	2.85193090923672
lovely	2.7367547197756643
fun	2.7237473534422274
rock	2.6905356122485897
smell	2.6153425151366965
promised	2.614917804272164
attack	2.5819334481790728
dog	2.46288062266816
awful	2.448906426897176
money	2.4091446800271283
gotta	2.4083915467812433
city	2.398130708829844
food	2.3689504756664665
making	2.324826989314072
tight	2.2642042967301523
car	2.2300365897156347
miss	2.1808272411135348
wanna	2.17803678478574
piece	2.152107334813005
woman	2.139112678676858
stand	2.138453251727062
ship	2.10409699194847
god	2.0954845302645637
fish	2.0924392325242906
definitely	2.080628189324557
sir	2.076534012289474
imagine	2.045011265047294
silly	2.038017508462029
kid	2.0322085922217403
father	2.0309113923049775
ain	2.0254264829184088
huh	2.018465537453787
lady	1.9415611851293872
round	1.9315441848107642
foot	1.9205031378373403
heads	1.9120283709447912
minutes	1.8778445071022372
days	1.805757150864076
aah	1.801303880757678
guy	1.7895299235509003
kids	1.7569860785503915
uncle	1.7013266987365134
age	1.7004777661299268
couldn	1.6370614195686723
blue	1.6326581923271273
hard	1.614507986339785
quick	1.5906960159215184
win	1.5358298973737219
faster	1.5244907969119357
pay	1.499108613874211
tea	1.456715092602782
end	1.4524373946154172
deal	1.4402980791323694
beat	1.426162927353026
snow	1.4202270116162061
monster	1.3896158982100073
hour	1.3834484658704982
working	1.3762470257967176
quite	1.374061913791054
hell	1.368374918088397
boat	1.368323569306682
girl	1.3674032954582802
pretty	1.3616386531191178
men	1.3491374093023487
shut	1.3464192684259266
mrs	1.2659241210514294
job	1.2637560439884623
lie	1.2589334334190367
death	1.237195368827855
wake	1.2322747873424469
town	1.2268150388130359
earth	1.2061234073387808
machine	1.17702642099729
order	1.1565768820515978
magic	1.1403991637801079
saying	1.1384238515002318
hang	1.1346645423057928
cheese	1.1297984321576011
grab	1.1123587322640576
dance	1.079631693724416
bit	1.0537096201289784
wow	1.0529843378539585
grand	1.0186271824364863
price	1.015687626557703
english	1.0147395408309157
arm	1.0128535576073705
chicken	1.0025121243115136
board	0.9980773357784652
welcome	0.987633220865092
live	0.9843551229835564
surprise	0.9699051128559282
morning	0.965449402162427
higher	0.8979498034667469
soft	0.8970273785387235
supposed	0.8966486683503918
terrible	0.8934010021205148
change	0.8819323716064366
word	0.8559096533444464
waiting	0.8551135871476713
mad	0.8532108730363771
weather	0.8489032029431771
drop	0.8455834902424826
hi	0.8284333783242145
pal	0.8237871523438292
nope	0.8231318780236807
baby	0.8023154079039211
list	0.7938148959347002
heading	0.7894336435231071
dr	0.7876066365105396
killing	0.7870279644190638
honey	0.78034727856209
