dad	9.53794577069376
sky	8.449283259961181
gotta	7.386330626383187
tree	7.258964298556647
grown	7.067498882131002
guys	6.824825013628712
scary	6.622386412451044
flying	6.579947330566323
strange	6.019508417149374
wanna	5.753971357625874
mom	5.650390209820354
hole	5.5432001948365475
falling	5.31304350650767
whoa	5.045248934592684
fly	4.9548541175419825
stars	4.822572918575989
mad	4.7222350475737365
dreams	4.610296036412994
kids	4.5670113276737725
bye	4.545866092766448
captain	4.485268830404484
bet	4.4834837786247
mr	4.450836783057879
mistake	4.287896826538301
wind	4.219751562313071
rock	4.186267522646164
friends	4.182780804426839
king	3.8957008052698505
following	3.836942694797916
goodness	3.713881837764076
water	3.5355597970653463
dangerous	3.471895418407937
car	3.4669891772811026
green	3.466249441971815
monkey	3.397207689861983
eyes	3.348523088157137
land	3.3214563016367005
dog	3.3118983438829277
father	3.2477876289081067
ones	3.2451745319903
lead	3.2442837389833383
worried	3.2168119269006312
ship	3.202533261565626
scared	3.1984504684748165
god	3.1896145690397644
forgot	3.1864595370787105
sir	3.16118879207713
race	3.1552685888918672
kid	3.09470066197553
mama	3.04373975668544
wonderful	3.038736432531103
trouble	2.9457426943999336
queen	2.8993169895399182
children	2.8453250125556133
papa	2.811464092794745
guy	2.8054148848587803
mighty	2.7876775274610512
walk	2.7653950240321734
truly	2.6873502293346383
trees	2.6861786836567383
plan	2.6619266542110145
yep	2.6291130057351255
mountain	2.5947887449300233
sleep	2.5828181348392287
neck	2.572485644566376
shouldn	2.561775259888018
dumb	2.53298125280778
beautiful	2.5082930928096836
hate	2.4934761152471534
learn	2.490951286070816
dear	2.386835767823851
wings	2.3729603859318242
park	2.3415351652099035
fault	2.2832996284369402
ate	2.2802291043961826
daddy	2.275179809887551
guess	2.2741411147243538
wow	2.1965082022386344
family	2.195060101449797
tall	2.171952853220513
cause	2.157531373729088
view	2.1361245996240266
grow	2.1273724388232114
remind	2.054608835163349
lots	2.005108654808894
wonder	2.003910320528376
careful	1.9354066215162609
bright	1.933409204290145
follow	1.888703798114686
fun	1.8557055043529092
moment	1.851101293781554
funny	1.849879751560884
later	1.829145006750867
lose	1.824363555936104
fell	1.8233779592950965
far	1.8064146338858718
swim	1.804257425225876
play	1.793192836481885
uncle	1.7550937361676213
lunch	1.7323332509724103
sea	1.7218921259057556
laugh	1.7153114887791476
rest	1.7059492165010066
bunch	1.6311157040163462
baby	1.6300401369982769
blame	1.6214874115778946
ago	1.6189397142015034
buddy	1.5991314756993344
parents	1.5966414463632104
wild	1.5636907344203324
miss	1.5533975744237982
hurry	1.5494134592428208
thinking	1.546443397007644
eat	1.5318866377481095
set	1.5272983006098917
share	1.5270097369929552
sad	1.4750124982592472
supposed	1.4720172491637629
means	1.4622695265137255
sun	1.4311350738576718
tail	1.3906451257553916
sight	1.3790150862211916
fall	1.3777197121169469
daughter	1.3578215508731422
happen	1.3525813098046804
closer	1.3352723936248008
afraid	1.3335573174442343
breath	1.312424388125706
years	1.287270483299772
cute	1.2641014938498272
silly	1.2429271017817711
open	1.2278233136015175
chance	1.2113557202195506
fair	1.2076654110063572
gotten	1.1846349430841974
tough	1.1792691177383088
minute	1.1787753619631285
food	1.1559081653432166
red	1.1535684887677482
used	1.1402257236887623
sharp	1.1335636852136195
flowers	1.1204894154836045
earth	1.1185145662268396
dinner	1.1148067057986286
folks	1.0865682996628492
ow	1.069884303578556
hard	1.039411004898389
scare	1.0269193461440909
reach	1.0256990416713927
head	0.992117571622122
wish	0.973124923627962
today	0.9504222894492448
hungry	0.9452335181918368
stories	0.9449557526747768
ways	0.9388174379666776
tired	0.9353145335141572
delicious	0.9275429925450228
mission	0.906270087639927
trying	0.9015462648141028
forget	0.8942856336503591
saved	0.8872136688106383
fast	0.8862220028089719
animals	0.8834356367969325
amazing	0.8777096217006655
filled	0.8543929601989566
soon	0.8510851964808408
dr	0.81745400594816
lies	0.8122616546094323
honey	0.8101946479997103
uhoh	0.8083147954922206
school	0.8072534217642181
asleep	0.8044826724891989
dark	0.8043310743768993
mrs	0.7903506973265638
money	0.7571927939356611
