166	mountain	1.0442156163698168e-05
167	song	1.0400207626310998e-05
168	huh	1.0390611784434782e-05
169	quite	1.0321945084082716e-05
170	queen	9.808048150155844e-06
171	em	9.683203203391175e-06
172	ah	9.644576173275945e-06
173	high	9.566078307934755e-06
174	um	9.548420785894827e-06
175	west	9.431173648585635e-06
176	magic	9.31074262298352e-06
177	aah	9.304803500954236e-06
178	guy	9.245933714920349e-06
179	ha	9.140104886903984e-06
180	kids	9.083214489917802e-06
181	funny	8.594776990494091e-06
182	hi	8.522436849190049e-06
183	brave	8.48596210702466e-06
184	sun	8.281093489122672e-06
185	baby	8.17964959500169e-06
186	dr	8.1141694310533e-06
187	honey	8.041575851568803e-06
188	aw	8.040560177764698e-06
189	school	8.01216358921388e-06
190	mrs	7.843136344837338e-06
191	train	7.610216895648429e-06
192	ow	7.579312649293387e-06
193	cake	7.528111020289248e-06
194	money	7.5115573109283106e-06
195	daughter	7.511231228868144e-06
196	queen	2.8389506158213184e-05
197	papa	2.579270286341e-05
198	uh	2.5741863809354147e-05
199	doin	2.243399958968032e-05
200	goin	2.242354316328067e-05
201	cat	2.0828055057266473e-05
202	magic	2.0653187949611363e-05
203	forest	2.0651045462020937e-05
204	mama	1.9952670636157357e-05
205	dad	1.9913075717440968e-05
206	monster	1.9116823168109876e-05
207	ooh	1.87690140802362e-05
208	snow	1.8639161858156288e-05
209	nothin	1.827446583788541e-05
210	fish	1.7951526541368406e-05
211	dig	1.7785307519575024e-05
212	birds	1.7634526839843135e-05
213	mighty	1.7538291005087124e-05
214	ya	1.7506316181948053e-05
215	dance	1.7331355313618894e-05
216	ain	1.6912324111179955e-05
217	hmm	1.6894795940959383e-05
218	wanna	1.663723998490638e-05
219	tree	1.6580514300122072e-05
220	outta	1.5963547465771382e-05
221	gee	1.567061467444555e-05
222	mom	1.5656367138722737e-05
223	guys	1.539908036769635e-05
224	ring	1.533611515969076e-05
225	whoa	1.5165839660852127e-05
226	sing	1.5037346087924553e-05
227	cup	1.500988053522381e-05
228	space	1.4982287366360295e-05
229	gotta	1.4933624538483272e-05
230	shh	1.4862765897692909e-05
231	tie	1.4719061471830257e-05
232	song	1.4679446184344769e-05
233	dancing	1.45901834693295e-05
234	steady	1.4529001235754162e-05
235	children	1.450609367870146e-05
236	stole	1.4190659971902067e-05
237	ma	1.4056540296627597e-05
238	flowers	1.4022088890293649e-05
239	women	1.3945973958861596e-05
240	em	1.3877536323379424e-05
241	captain	1.3862765893242973e-05
242	dumb	1.37934630822072e-05
243	chase	1.3756646407495283e-05
244	mr	1.3747992402087624e-05
245	mark	1.3615065246530034e-05
246	men	1.3606305554159768e-05
247	upstairs	1.3598409573041843e-05
248	beauty	1.3557456126558325e-05
249	steal	1.3348738712515342e-05
250	singing	1.332556145589821e-05
251	eh	1.3269518168991948e-05
252	kiss	1.3155889307729438e-05
253	blood	1.3080472339050382e-05
254	rich	1.3044929813976984e-05
255	child	1.2904043019907529e-05
256	aw	1.2889894136812411e-05
257	natural	1.2817940945736744e-05
258	handsome	1.2816242681266656e-05
259	sleeping	1.2754829951026402e-05
260	search	1.2692676698176542e-05
261	tall	1.265558643432658e-05
262	lies	1.2593081809219178e-05
263	red	1.2549188358362198e-05
264	delicious	1.2509992235654597e-05
265	ah	1.244323649052967e-05
266	smells	1.2431547668259428e-05
267	land	1.2405075597912774e-05
268	fly	1.2379886940428118e-05
269	gosh	1.2220603856636977e-05
270	loose	1.2179009801647405e-05
271	dreams	1.2152831875387707e-05
272	soul	1.2089436319042508e-05
273	fear	1.201820460424556e-05
274	huh	1.192773400169865e-05
275	king	1.1897539142794196e-05
276	asleep	1.1842926718806827e-05
277	black	1.1807423049809452e-05
278	wet	1.1687901185311649e-05
279	trick	1.1645050202414118e-05
280	skin	1.160001686480971e-05
281	nervous	1.1488236117817765e-05
282	food	1.1461611184711647e-05
283	dirty	1.1406802727863568e-05
284	clothes	1.1399359386044443e-05
285	forgive	1.1347297147551485e-05
286	cares	1.1301593060495247e-05
287	hoping	1.1269843295791948e-05
288	white	1.1183656929888213e-05
289	lovely	1.1147893460313605e-05
290	kill	1.1139226209211517e-05
291	covered	1.111616274055164e-05
292	bite	1.1092542505734595e-05
293	awful	1.1088346513493522e-05
294	horse	6.821171471472207e-05
295	stars	6.519080408519744e-05
296	field	3.8192578460854917e-05
297	tail	3.602352736726206e-05
298	fellow	3.4270029448354456e-05
299	land	3.2487649437970106e-05
300	bit	2.996582534644337e-05
301	music	2.8945128268720906e-05
302	lived	2.7736648292115205e-05
303	dance	2.772058151353176e-05
304	ho	2.617997659053044e-05
305	sea	2.5914623436522665e-05
306	rope	2.576646898407676e-05
307	birds	2.559057336323602e-05
308	warm	2.4962830768872673e-05
309	mighty	2.4899731087432685e-05
310	soft	2.4662770098100722e-05
311	form	2.33933859716369e-05
312	moon	2.3176368187003323e-05
313	dancing	2.3159908490315762e-05
314	sky	2.2420926360693495e-05
315	beautiful	2.2127138324490744e-05
316	low	2.210793962933013e-05
317	uh	2.2088430492650807e-05
318	dad	2.1144864110569058e-05
319	carry	2.0819514110205395e-05
320	ring	2.075704270452772e-05
321	mama	1.9418113946303977e-05
322	picture	1.91045357874836e-05
323	la	1.8318349667121924e-05
324	singing	1.797732875773501e-05
325	papa	1.7921985234624418e-05
326	mom	1.6888155531850824e-05
327	followed	1.674960939303416e-05
328	guys	1.6630868760824437e-05
329	ain	1.6501043482132845e-05
330	whoa	1.6397628053980214e-05
331	ya	1.555078565262491e-05
332	bird	1.5530831872171122e-05
333	captain	1.5094554286371062e-05
334	mr	1.4979780795215712e-05
335	king	1.3992967739582831e-05
336	cross	1.3819491930408092e-05
337	suddenly	1.3690410201293568e-05
338	fair	1.3684337237477257e-05
339	son	1.3609235550245766e-05
340	simply	1.3534184281760766e-05
341	god	1.2417721470015064e-05
342	gotta	1.2340241831072061e-05
343	race	1.226903099979935e-05
344	000	1.1863090659932616e-05
345	uncle	1.154604403409695e-05
346	car	1.1448467045744021e-05
347	master	1.1232052499822471e-05
348	wanna	1.1188468021094545e-05
349	ooh	1.1120964491974124e-05
350	brought	1.1102173511040123e-05
351	dog	1.1091991092330893e-05
352	named	1.0993251820347716e-05
353	boat	1.0918764315623153e-05
354	ship	1.0843916312293836e-05
355	hmm	1.0824014029139041e-05
356	completely	1.0819021398834159e-05
357	heaven	1.077376528411344e-05
358	sir	1.0680954158613214e-05
359	dogs	1.0654549927834119e-05
360	kid	1.0459327058274546e-05
361	father	1.0452841058690731e-05
362	mountain	1.0442156163698168e-05
363	song	1.0400207626310998e-05
364	huh	1.0390611784434782e-05
365	quite	1.0321945084082716e-05
366	queen	9.808048150155844e-06
367	em	9.683203203391175e-06
368	ah	9.644576173275945e-06
369	high	9.566078307934755e-06
370	um	9.548420785894827e-06
371	west	9.431173648585635e-06
372	magic	9.31074262298352e-06
373	aah	9.304803500954236e-06
374	guy	9.245933714920349e-06
375	ha	9.140104886903984e-06
376	kids	9.083214489917802e-06
377	funny	8.594776990494091e-06
378	hi	8.522436849190049e-06
379	brave	8.48596210702466e-06
380	sun	8.281093489122672e-06
381	baby	8.17964959500169e-06
382	dr	8.1141694310533e-06
383	honey	8.041575851568803e-06
384	aw	8.040560177764698e-06
385	school	8.01216358921388e-06
386	mrs	7.843136344837338e-06
387	train	7.610216895648429e-06
388	ow	7.579312649293387e-06
389	cake	7.528111020289248e-06
390	money	7.5115573109283106e-06
391	daughter	7.511231228868144e-06
481	brother	3.909592394730245e-05
482	fool	3.72969629173164e-05
483	hardly	3.6908345287662455e-05
484	captain	3.403749124040246e-05
485	certain	3.212801324230293e-05
486	boat	2.9940133436888053e-05
487	devil	2.918136617261481e-05
488	east	2.9042254713043335e-05
489	sight	2.903742127726351e-05
490	ooh	2.5688955283610488e-05
491	business	2.466537469821574e-05
492	fall	2.372661618706216e-05
493	ship	2.3501639720034003e-05
494	house	2.2299933452222847e-05
495	war	2.2042192060479516e-05
496	brought	2.1590603498580375e-05
497	wonder	2.1069053201827222e-05
498	uh	2.0901862933590407e-05
499	fellow	2.0201649294955182e-05
500	dad	1.9958296551508655e-05
501	dog	1.9811050212581472e-05
502	suit	1.899921211021821e-05
503	short	1.865314483683295e-05
504	play	1.859238410891153e-05
505	gentlemen	1.8530897367715987e-05
506	sir	1.849568332623655e-05
507	master	1.8465138267785212e-05
508	hands	1.799259883312473e-05
509	trouble	1.7817757065619717e-05
510	north	1.7739653546227685e-05
511	west	1.7683751088968632e-05
512	gold	1.761616618786968e-05
513	tonight	1.741410541000799e-05
514	blood	1.722387067199321e-05
515	la	1.7150750673034252e-05
516	money	1.7098327828975776e-05
517	heaven	1.699176644377449e-05
518	waste	1.6006742149770243e-05
519	hurry	1.5808788085582868e-05
520	20	1.5786393445894145e-05
521	mom	1.5701587972790425e-05
522	aboard	1.5557613546759924e-05
523	doubt	1.5475049887495444e-05
524	guys	1.5444301201764037e-05
525	whoa	1.5211060494919818e-05
526	country	1.5160484048266432e-05
527	dark	1.4807881469020033e-05
528	practice	1.4544573614757676e-05
529	horse	1.4486453300782356e-05
530	word	1.4382839472536395e-05
531	wife	1.4370087475292399e-05
532	english	1.4357595258179423e-05
533	king	1.3966760850946569e-05
534	stand	1.3863791428153931e-05
535	mr	1.379321323615531e-05
536	eh	1.3464849112721296e-05
537	body	1.3298115872008225e-05
538	goes	1.3202733859434313e-05
539	hmm	1.314352736344692e-05
540	send	1.2932940223824391e-05
541	sister	1.2917908812607428e-05
542	true	1.254350701631903e-05
543	bear	1.2445230571460395e-05
544	foot	1.2362314603803068e-05
545	half	1.2212503171669191e-05
546	lies	1.1934307571825308e-05
547	queen	1.1735216104232156e-05
548	days	1.1665181264099218e-05
549	boys	1.151293026425816e-05
550	uncle	1.1472375722420696e-05
551	ah	1.1467053092304648e-05
552	gift	1.143261374000655e-05
553	kept	1.1431924533646544e-05
554	gotta	1.115367427201166e-05
555	duty	1.1103753370995584e-05
556	sea	1.1095819196664845e-05
557	known	1.109540688844982e-05
558	start	1.0944295001809756e-05
559	ho	1.0728235953406724e-05
560	men	1.0544713882122625e-05
561	small	1.054149393119465e-05
562	feet	1.052073284550632e-05
563	ya	1.050146212788154e-05
564	car	1.0261899486683622e-05
565	wanna	1.0001900462034143e-05
566	harder	9.99020480463214e-06
567	rock	9.982203532575392e-06
568	wish	9.835704528090616e-06
569	head	9.781094999107673e-06
570	wear	9.776689205687632e-06
571	aah	9.659681332561476e-06
572	god	9.634462216166223e-06
573	ain	9.5736981265161e-06
574	comes	9.520911322931512e-06
575	speak	9.443223681769192e-06
576	late	9.398155140224574e-06
577	kid	9.272759499214144e-06
671	dad	2.4562552072147393e-05
672	ship	2.1228027667072742e-05
673	king	2.0653237638205138e-05
674	uncle	1.782350235424014e-05
675	whoa	1.718847487845393e-05
676	master	1.6912974230176116e-05
677	ohh	1.6870451152165935e-05
678	ho	1.599773415705872e-05
679	dogs	1.596345162664689e-05
680	cat	1.5881625178448807e-05
681	magic	1.5844983596059428e-05
682	race	1.56398511504704e-05
683	daughter	1.5509833446613848e-05
684	lord	1.489263821119395e-05
685	mrs	1.4787004700663298e-05
686	ha	1.4570293575344427e-05
687	mr	1.4439690623024194e-05
688	river	1.4146546614000048e-05
689	mom	1.3891060025433544e-05
690	moon	1.3802425860454852e-05
691	darling	1.3764821039513098e-05
692	tea	1.3755090308546e-05
693	guys	1.3633773254407155e-05
694	um	1.361035195240755e-05
695	horse	1.3595558995659388e-05
696	hmm	1.3593141980211237e-05
697	ain	1.3401972805116309e-05
698	city	1.339285967776748e-05
699	bear	1.3299186525404784e-05
700	police	1.3214633382414074e-05
701	fish	1.296429982958641e-05
702	dance	1.2900636519093376e-05
703	ow	1.2742125987233154e-05
704	trees	1.2598210732690253e-05
705	comin	1.2562406404902118e-05
706	tree	1.2526208068825382e-05
707	bird	1.2354902242358096e-05
708	captain	1.209745877995378e-05
709	eggs	1.2052995776810757e-05
710	ice	1.183414884513377e-05
711	daddy	1.1819889339396276e-05
712	dig	1.1793104068671043e-05
713	birds	1.1786311554998292e-05
714	mighty	1.174563429391787e-05
715	father	1.1383166637951765e-05
716	west	1.1249924425042015e-05
717	hat	1.1111690865352906e-05
718	flying	1.0821785427042324e-05
719	children	1.0808919424013546e-05
720	sing	1.0656579214411357e-05
721	mmm	1.0650371895789723e-05
722	gun	1.0650110867548165e-05
723	battle	1.0510925193646128e-05
724	pop	1.0498314190868965e-05
725	song	1.0231874098152467e-05
726	money	1.0155700855134038e-05
727	men	1.0107971341200348e-05
728	tail	9.896150572666841e-06
729	cake	9.853158763161211e-06
730	ma	9.836046170665817e-06
731	ah	9.829985857156304e-06
732	grand	9.72215424521218e-06
733	brother	9.659945843015731e-06
734	huh	9.57989130031814e-06
735	stars	9.546427205073283e-06
736	shop	9.538523168838068e-06
737	dress	9.532902344800022e-06
738	sir	9.491381315426016e-06
739	giant	9.437158778282932e-06
740	00	9.421580093154593e-06
741	win	9.398850236088137e-06
742	gotta	9.343146324654777e-06
743	english	9.335334790827337e-06
744	games	9.331800204909392e-06
745	store	9.29087688006354e-06
746	weather	9.248065718151666e-06
747	milk	9.219350820180387e-06
748	steady	9.214944969660647e-06
749	sky	9.064228362735063e-06
750	officer	9.019682726604527e-06
751	fly	8.952578312751899e-06
752	game	8.942987144512657e-06
753	wings	8.927468784270763e-06
754	number	8.897325800491237e-06
755	cup	8.865773445592465e-06
756	leg	8.809193091777308e-06
757	afternoon	8.722777155860028e-06
758	land	8.682009558949566e-06
759	red	8.637752631696041e-06
760	butt	8.62372450494993e-06
761	partner	8.617852037685276e-06
762	sun	8.568002631172139e-06
763	party	8.517187925043548e-06
764	country	8.494942324608267e-06
765	sister	8.47342409890742e-06
766	suppose	5.1496390501306194e-05
767	ought	3.9477940703808424e-05
768	money	3.73964971680449e-05
769	evening	2.9905683192371236e-05
770	early	2.9287240117890218e-05
771	certain	2.4506639571693924e-05
772	sort	2.2863665448649856e-05
773	country	2.214564942794067e-05
774	realize	2.2008142591742765e-05
775	police	2.1226863037969482e-05
776	rid	2.0609506894567443e-05
777	business	2.0598682461144558e-05
778	miles	1.9655969310094467e-05
779	dad	1.933852534609136e-05
780	half	1.9248810770381783e-05
781	quite	1.8828039336795313e-05
782	fresh	1.8809415878595547e-05
783	young	1.7937782973154114e-05
784	car	1.7909495235173644e-05
785	captain	1.789636215890012e-05
786	year	1.7307563576918117e-05
787	law	1.725481991819193e-05
788	matter	1.6951863114413763e-05
789	poor	1.6227369468030578e-05
790	case	1.6075051500373076e-05
791	fellow	1.5696433984111143e-05
792	ah	1.5616360575569325e-05
793	gentlemen	1.5311447872756575e-05
794	mom	1.5081816767373126e-05
795	difference	1.5041436569451651e-05
796	guys	1.4824529996346737e-05
797	whoa	1.4591289289502516e-05
798	sir	1.4530438763949391e-05
799	wife	1.433434171943422e-05
800	mrs	1.4320336159531533e-05
801	near	1.4165877824798854e-05
802	stand	1.4014072791072532e-05
803	minute	1.3897951379233109e-05
804	mr	1.3732576071832172e-05
805	trouble	1.3653114405832043e-05
806	fact	1.3623397331193212e-05
807	gun	1.3525796571264221e-05
808	dear	1.3421960765341136e-05
809	english	1.3334218948940646e-05
810	sit	1.3253365947544679e-05
811	em	1.3210749686236896e-05
812	later	1.30820716818055e-05
813	knows	1.2653137701207344e-05
814	men	1.2565258087704451e-05
815	perfectly	1.2188987566159084e-05
816	glad	1.2119970741254884e-05
817	hmm	1.2050514293701406e-05
818	darling	1.2003490410964108e-05
819	finished	1.1959422261295534e-05
820	certainly	1.1792275507792886e-05
821	agree	1.1740283974133086e-05
822	school	1.1664379378017022e-05
823	shh	1.1648358845570742e-05
824	fool	1.1611901173585532e-05
825	woman	1.1449197267093909e-05
826	10	1.1404125758764686e-05
827	king	1.1322988771444585e-05
828	noise	1.1126706558247085e-05
829	charge	1.0846638438876165e-05
830	horse	1.0839217465939122e-05
831	beginning	1.0789071469386092e-05
832	read	1.0769785879198102e-05
833	father	1.0748361368069263e-05
834	busy	1.0588270586548931e-05
835	gotta	1.053390306659436e-05
836	daughter	1.0392341834157134e-05
837	difficult	1.0365905082253786e-05
838	ya	1.0346950307994742e-05
839	son	1.0306845549973818e-05
840	uncle	1.0302732288592736e-05
841	shall	1.0283251625388065e-05
842	till	1.0254972832607876e-05
843	play	1.0205549152558811e-05
844	west	1.007897625262596e-05
845	write	9.957203444852847e-06
846	word	9.957058484031176e-06
847	la	9.953236551645882e-06
848	honor	9.914904582461049e-06
849	bed	9.891126152873572e-06
850	100	9.666594546811203e-06
851	hardly	9.63014394958452e-06
852	hadn	9.620375000994859e-06
853	shot	9.618758116937496e-06
854	book	9.605564523224408e-06
855	silly	9.454215893464533e-06
856	ship	9.438037729494705e-06
857	wanna	9.382129256616843e-06
858	ooh	9.314625727496424e-06
859	age	9.287967521775585e-06
860	dog	9.285652327853193e-06
861	ain	9.112171188408587e-06
961	queen	2.9661519234168065e-05
962	captain	2.9583549474902987e-05
963	dad	2.817031152658992e-05
964	ship	2.7557251557991316e-05
965	king	2.5856857341767845e-05
966	uh	2.5565265637250555e-05
967	sea	2.304476096627637e-05
968	magic	2.1399112765712586e-05
969	lord	2.1021664288978846e-05
970	tea	2.0793891918139943e-05
971	nothin	1.9467063534401503e-05
972	birds	1.886619288454696e-05
973	fish	1.8780467741442888e-05
974	city	1.806550841846661e-05
975	bird	1.793731212006837e-05
976	school	1.7756487455753856e-05
977	ya	1.7565961040595708e-05
978	shop	1.7147444900588718e-05
979	ain	1.7062002594113902e-05
980	ow	1.702739483009782e-05
981	store	1.6899798611814193e-05
982	music	1.6734355564226536e-05
983	mr	1.6513985901344094e-05
984	ring	1.6454105617661154e-05
985	english	1.637413640042128e-05
986	flying	1.5848682647818984e-05
987	price	1.551158979887657e-05
988	song	1.5258771318929122e-05
989	law	1.5224752294181425e-05
990	afternoon	1.5191268029822211e-05
991	shoes	1.5102596011719518e-05
992	girls	1.5098041828180686e-05
993	hole	1.5097738347474641e-05
994	mom	1.5015019302591612e-05
995	burn	1.4841345642433068e-05
996	guys	1.4757732531565225e-05
997	children	1.4741083568311088e-05
998	mark	1.4674157682528757e-05
999	gotta	1.4655933600032165e-05
1000	nope	1.4606712604260157e-05
1001	ma	1.453135853926847e-05
1002	whoa	1.4524491824721002e-05
1003	belongs	1.447677924931242e-05
1004	singing	1.4407876379219562e-05
1005	sell	1.4344466050369424e-05
1006	key	1.426619798935723e-05
1007	paid	1.4257443712638405e-05
1008	famous	1.411478303034954e-05
1009	miles	1.4049675514717641e-05
1010	lock	1.3813235860449003e-05
1011	blood	1.3799923978966732e-05
1012	nonsense	1.3720084151253398e-05
1013	eh	1.3709063681624507e-05
1014	rise	1.3635782658742763e-05
1015	green	1.362051319828267e-05
1016	neck	1.3504231440542905e-05
1017	sun	1.3497319151743761e-05
1018	money	1.3463438976671006e-05
1019	purpose	1.3456251020618826e-05
1020	finding	1.3401521292799494e-05
1021	staying	1.3376952508340895e-05
1022	child	1.3282538656427597e-05
1023	miracle	1.3198369745280835e-05
1024	consider	1.3193657525410142e-05
1025	allowed	1.3122879479625044e-05
1026	ears	1.3105236755557056e-05
1027	corner	1.2947862085946408e-05
1028	aside	1.2935318212895366e-05
1029	game	1.2727709224070623e-05
1030	land	1.2651900742797391e-05
1031	fear	1.2566754251303986e-05
1032	fly	1.249169147226969e-05
1033	20	1.2485008600077991e-05
1034	town	1.2441615678211609e-05
1035	brings	1.2353397860259192e-05
1036	bought	1.2319171585520032e-05
1037	suit	1.2191488201300792e-05
1038	ah	1.2185110283593487e-05
1039	control	1.2151507838259756e-05
1040	wife	1.2113977763279586e-05
1041	round	1.2104907304399771e-05
1042	brave	1.1945611010165025e-05
1043	greatest	1.1904672780341129e-05
1044	gentlemen	1.1816846635550426e-05
1045	bright	1.1765692485300234e-05
1046	blue	1.1747418618780727e-05
1047	wall	1.173656734793616e-05
1048	lovely	1.158050414699327e-05
1049	voice	1.156918636897831e-05
1050	huh	1.1549456984989022e-05
1051	settle	1.1514186546994268e-05
1052	suggest	1.146823202571408e-05
1053	agree	1.1326927128464377e-05
1054	sir	1.1314360761785863e-05
1055	street	1.1274785972087895e-05
1056	floor	1.1205583857498356e-05
1057	locked	1.0979417382289164e-05
1058	table	1.0975200316122218e-05
1059	mr	3.729341400751305e-05
1060	handle	3.674579878414952e-05
1061	ought	3.388800384029541e-05
1062	fella	3.205622906079532e-05
1063	car	3.097614867235688e-05
1064	men	3.0335259163735042e-05
1065	red	3.0001970238773512e-05
1066	uh	2.9154611345053064e-05
1067	aren	2.7265278313177603e-05
1068	sir	2.6757539845262844e-05
1069	office	2.6426294656409858e-05
1070	steady	2.6213926988032797e-05
1071	exactly	2.516446660822841e-05
1072	mrs	2.5075610718812618e-05
1073	captain	2.4711118078440283e-05
1074	lose	2.3869852627586513e-05
1075	doctor	2.3863293200891742e-05
1076	awful	2.2751441320460285e-05
1077	dr	2.2314213642218496e-05
1078	anybody	2.2157674074118963e-05
1079	drive	2.1858496068369352e-05
1080	minute	2.1652108985094684e-05
1081	state	2.1588999494111323e-05
1082	dog	2.1293288166904697e-05
1083	shh	2.1101260260344888e-05
1084	horse	2.103019310399147e-05
1085	haven	2.0346558077824623e-05
1086	dad	1.9923883464277055e-05
1087	trouble	1.9710875934524135e-05
1088	money	1.9280568966221886e-05
1089	couple	1.9270445515497185e-05
1090	read	1.918406758652924e-05
1091	mister	1.917796123491604e-05
1092	hmm	1.841335122403012e-05
1093	expect	1.8407052385803403e-05
1094	straight	1.8385208498534072e-05
1095	set	1.8259649709371284e-05
1096	school	1.8213460663787684e-05
1097	outta	1.8062895597729283e-05
1098	fact	1.7215505132482263e-05
1099	lookin	1.6844370382555884e-05
1100	quick	1.6796693128666177e-05
1101	bother	1.6671744346801423e-05
1102	everybody	1.6670394963890757e-05
1103	aah	1.6655276359490595e-05
1104	driving	1.6603146628990034e-05
1105	00	1.6370927342168422e-05
1106	nothin	1.605825940185936e-05
1107	half	1.5948991349182605e-05
1108	mom	1.5667174885558825e-05
1109	matter	1.5521563412643612e-05
1110	hurry	1.5490020069092725e-05
1111	law	1.548681894567498e-05
1112	whoa	1.5440423353670775e-05
1113	guys	1.5409888114532434e-05
1114	rid	1.511752241070857e-05
