frame_id,centroid_id,red,green,blue
0,0,0.6006233600516021,0.6410210070829727,0.7100669294007514
0,1,0.746419402214495,0.7620502301625468,0.8147093265029471
0,2,0.38002206447938347,0.3944450211196242,0.44551524152487726
0,3,0.11295886594552354,0.13708596024428898,0.18350444405882588
0,4,0.051433350300708267,0.05328448306480679,0.06970525529344725
0,5,0.28694445721994727,0.26514111821431857,0.3067351944687707
0,6,0.9481418950396537,0.9537965271642633,0.9486349795573661
0,7,0.41663745726176465,0.5000655609213203,0.6471315265622688
0,8,0.021804102413406277,0.2055562044199218,0.3869138714218811
0,9,0.0628329924345706,0.3475470344540531,0.6700359518196378
1,0,0.16275117168054917,0.2549868665332893,0.2900556959171618
1,1,0.19947209037814592,0.3036308983901767,0.35894142922733707
1,2,0.1362199926837847,0.19854644651797063,0.1888646787567561
1,3,0.07780381065932324,0.12366912669695163,0.13764554922447864
1,4,0.17008833149674596,0.2468758636371419,0.2213207745185765
1,5,0.04576934882897965,0.07428007819840492,0.06298464110101176
1,6,0.007577570449278509,0.019472408886132896,0.024107778673482266
1,7,0.27329151464722584,0.3798758241054904,0.4293370884806901
1,8,0.1322652711195795,0.18308090454694664,0.11031971921672043
1,9,0.0932186486728569,0.13820610323351168,0.06956900857824658
2,0,0.081271966257785,0.030953990791803315,0.01321343249938038
2,1,0.13489800538245925,0.12446130121288483,0.12988150955793534
2,2,0.2994688663239671,0.16450393760603274,0.10931161530474441
2,3,0.23530942601060376,0.05534807391664571,0.027889325101159514
2,4,0.43815052156669176,0.2724411621023544,0.18823625199956823
2,5,0.2553302949342569,0.38284876106657817,0.26303291393563705
2,6,0.5677778943978281,0.3647005741323829,0.24520842607637755
2,7,0.6097379999693193,0.5344060376301457,0.37946443628272397
2,8,0.7987734613425648,0.6548006632730277,0.48813819045230383
2,9,0.8665750329169584,0.47483007722144643,0.20334685598377095
3,0,0.48224402234308705,0.8162877812203183,0.9852601418399684
3,1,0.5271617409099739,0.5076625261754982,0.3142638730249362
3,2,0.2917550642182036,0.2879892816209125,0.12552030283087018
3,3,0.16669577266342464,0.17475286995958872,0.1186798572567558
3,4,0.4086456248235313,0.41068075234755974,0.20613367204499633
3,5,0.6845935293172868,0.6164794340816447,0.5213941377389922
3,6,0.6710135529392182,0.6930436075533244,0.7194985150116847
3,7,0.7524313183088243,0.8940453267522157,0.9191072058145486
3,8,0.8974304711891765,0.5747057517210691,0.15955833365990915
3,9,0.6346669118285743,0.22328867641527958,0.015373693108393396
4,0,0.7223106702453879,0.8460538340636403,0.9121610438082676
4,1,0.3884737461130697,0.6657950279536956,0.8249230670082662
4,2,0.4073974827833511,0.4575426701441865,0.49921867425738925
4,3,0.24140254989000717,0.31616099200262776,0.3444943437263707
4,4,0.1854861057099849,0.22341803084302067,0.24047419467283904
4,5,0.38404592240696434,0.32931061082392965,0.2875767022961702
4,6,0.5671938595738739,0.6165679132264492,0.6332683865193273
4,7,0.8714749544590017,0.8015353042235069,0.6696020128681057
4,8,0.7327991364849271,0.4845502296290362,0.32354041195720973
4,9,0.11408227755305418,0.11869332228632805,0.1696565468508536
5,0,0.8239462241130308,0.8103102783549898,0.7789691458968924
5,1,0.5859199492330548,0.5232098732172586,0.4107044665053641
5,2,0.2784478331292316,0.254152894647897,0.27642581545714295
5,3,0.4177350095711287,0.39609871178021566,0.41583279010813967
5,4,0.441057662129093,0.3725629970736151,0.2566308462339
5,5,0.7047460844803263,0.6553734672163648,0.5904743292665263
5,6,0.29204559002362157,0.26639663161576554,0.16454036417975548
5,7,0.17794724069437348,0.1666836576715025,0.16144327407715975
5,8,0.10864803263153212,0.10084163671287732,0.10116493879415929
5,9,0.0506279479482406,0.0387068986745459,0.03679299051512712
6,0,0.316298666275526,0.2603951515930548,0.19907621741126758
6,1,0.456100010779636,0.3666556855491297,0.2610608565473564
6,2,0.6282643104308957,0.47905953008259616,0.3046532282633125
6,3,0.7912544176987133,0.6255590185463101,0.3968957130878348
6,4,0.20863896979829938,0.16318746660706746,0.12004259951849415
6,5,0.8124904138823535,0.7197630513048358,0.5772506556995471
6,6,0.7402336291336847,0.8011422852792026,0.6778821049647654
6,7,0.9343935376348421,0.88171477382179,0.6949797501417198
6,8,0.11528951255391429,0.09279302921637203,0.06855797239146898
