frame_id,centroid_id,red,green,blue
0,0,0.2057981156772252,0.17636172777109146,0.21759887275223394
0,1,0.3224891741659311,0.2813371370270547,0.36284250165501025
0,2,0.3678231879903756,0.3745423146972935,0.4888923846712827
0,3,0.48692978476740123,0.4985326321330947,0.6429608347194983
0,4,0.44948730668479686,0.22612499238488,0.27837741399267585
0,5,0.5901601774394434,0.3582574740455562,0.3939548631090306
0,6,0.6412637642627953,0.6893009859310733,0.8596025257560739
0,7,0.3386874127269282,0.15915091350722102,0.21434372592042605
0,8,0.24406832610460952,0.09950108449037237,0.1394469919211148
0,9,0.11811884044333087,0.08068568536322848,0.10416889410507271
1,0,0.49225616638602865,0.4016184643093043,0.3925725810928314
1,1,0.3624462870254176,0.31837088026702304,0.3336248435544735
1,2,0.28579241179411047,0.2525021279340834,0.26858187743384715
1,3,0.23223477809766238,0.2031962129259569,0.21787002701789326
1,4,0.7714732317311495,0.5542100544790093,0.5061581959864817
1,5,0.1847467608951759,0.15574774079244666,0.166865285572413
1,6,0.13292580698692386,0.11069788708772697,0.12338889280603972
1,7,0.08142760350996954,0.06477152551410185,0.07726378193017473
1,8,0.030896667691652235,0.030613271870423973,0.0424454874626382
1,9,0.38251872961250843,0.22462361544253007,0.17437448471161662
2,0,0.01779989276568871,0.03258890676132907,0.08945596127527962
2,1,0.0351873592574608,0.049921046850109556,0.1383485747240292
2,2,0.05975913671869294,0.07654025355739676,0.1908163638357965
2,3,0.07956121383286009,0.10839842313519467,0.2593986731977279
2,4,0.1809081764750842,0.17774214355629234,0.36117042630258367
2,5,0.23929979132856022,0.22908352768419843,0.47413428622088466
2,6,0.26705635235189046,0.3363405662798295,0.7958541244903374
2,7,0.3889947123154365,0.4647189577351316,0.9360456906155581
2,8,0.4140763208636491,0.39912596202188666,0.7770871662274582
2,9,0.30983525555273705,0.3039798177004843,0.6180933672383312
3,0,0.05616118389497089,0.08855135119357062,0.12934596727444983
3,1,0.06940207571745022,0.12939124975591826,0.21754596708215734
3,2,0.09093373993526499,0.16891014632319182,0.2933930396169628
3,3,0.034499140550874254,0.05693106622663602,0.08366141374493577
3,4,0.10802725570844453,0.21753912731629804,0.4012989531158406
3,5,0.14207668528564504,0.28069104061436584,0.5174323614043634
3,6,0.24112788478222488,0.2618931112267885,0.4087506507027542
3,7,0.19535986770771743,0.3393930992143074,0.5956288752350458
3,8,0.3096007231942205,0.37917456660349425,0.5693482452140275
3,9,0.43387101346564,0.39669359792112324,0.5084998818804773
4,0,0.14624947652651846,0.16846402795121374,0.24082036257942036
