frame_id,centroid_id,red,green,blue
0,0,0.5601092729240014,0.6502936871836407,0.5964940832099669
0,1,0.49882212989768443,0.47223656995375995,0.47310459414904166
0,2,0.8257200019823914,0.7247603471347758,0.6327378204174984
0,3,0.3262528606947915,0.4131271609767463,0.35837649666607335
0,4,0.48294254515159885,0.6225601475795735,0.35716885358088
0,5,0.20590737059304312,0.2755379053609741,0.2833657425642138
0,6,0.7514573973552104,0.49662666322026155,0.36405023612289455
0,7,0.10172847522933375,0.12541997480598005,0.15480669644147999
0,8,0.7065351761976673,0.36893126534907067,0.27353038630958043
0,9,0.4966582620121202,0.22567172826024376,0.22512845473427234
1,0,0.7089352557662453,0.42566346437269936,0.40533698041952365
1,1,0.744939837194257,0.5477344605575699,0.4446269208501672
1,2,0.6542242037264859,0.3486753690240547,0.36468119551185885
1,3,0.5085728811603968,0.30536267869671185,0.3626022345724216
1,4,0.252876663760891,0.30456249234711424,0.3677864099316797
1,5,0.2325271697212511,0.15418159073092796,0.16534489644549918
1,6,0.5045716597077565,0.2251511201331297,0.19360438762210638
1,7,0.049405375705251234,0.003978430733549515,0.01606654783110981
1,8,0.7319837553641171,0.2766795902792882,0.2127295666946789
1,9,0.7946501059072348,0.36914957937436554,0.29873127605134725
2,0,0.009084483426429502,0.061423116982102594,0.2402000404442517
2,1,0.017065168422720763,0.04015539091852204,0.15119574113781356
2,2,0.06825400917192799,0.12303610080693257,0.2861335024390592
2,3,0.1176926265609651,0.16852275186462717,0.31091804512885063
2,4,0.07081919253175017,0.10347545803700671,0.22029233511588972
2,5,0.1527280897573462,0.21379974036598717,0.37523732673620747
2,6,0.18763962624761535,0.16009202236851428,0.25771359807460714
2,7,0.2641111714234065,0.30901708424992635,0.42170575855405434
2,8,0.22974997766518648,0.2541109537038142,0.32517027639868223
2,9,0.35538983652733,0.421949969532985,0.5118030418588694
3,0,0.014644911065990964,0.09472470642099737,0.20490146572677023
3,1,0.05167248924797363,0.1361894898113595,0.2505693763139453
3,2,0.0029395334572915924,0.04699310299505305,0.1464955742088282
3,3,0.09893598849588217,0.17839125115201368,0.28965235405345285
3,4,0.13876876593333656,0.2259495026716951,0.3311619827343768
3,5,0.190042023213674,0.28301939256949127,0.37444410060456024
3,6,0.301292097656111,0.3271403197158246,0.41310974123219446
3,7,0.20518823983822673,0.07273305614250329,0.11476154772453594
3,8,0.3745905704383182,0.15821338797117265,0.18697250254343678
3,9,0.5851511857309628,0.4306531921461416,0.23424460817865816
4,0,0.17766731325034313,0.20128381905008355,0.30800828873464525
