frame_id,centroid_id,red,green,blue
0,0,0.22999127565534624,0.17284937589255428,0.10240991748431079
0,1,0.31670930389118285,0.31849425915513563,0.26858256969139227
0,2,0.45940656624613313,0.4638498485598396,0.4412094667998883
0,3,0.5914098524121847,0.6532309422121484,0.6440491051379803
0,4,0.6228867449316225,0.7022092276402643,0.7339797171519641
0,5,0.6307099569709733,0.5564298707694194,0.4280921799780822
0,6,0.5602948946923973,0.461872535869616,0.29331740988077576
0,7,0.3527004399036408,0.250575714321567,0.1448347648977693
0,8,0.7688208994105389,0.7608782957591471,0.7635748571885768
0,9,0.4666008651897078,0.3573531654996163,0.21749860670372392
1,0,0.1807200255491687,0.13862802290335438,0.08290502386138147
1,1,0.303226911297124,0.22552650615122305,0.1509366504342174
1,2,0.39859335906402527,0.3445395035789334,0.2441997024444505
1,3,0.49392570543085434,0.4827595125680939,0.3685618066411136
1,4,0.5009335285179689,0.6164038437847235,0.5782534598168872
1,5,0.5562547359514347,0.679355334923928,0.6816106519079557
1,6,0.6690198422655699,0.732090787569112,0.7210014315755894
1,7,0.8526036333295338,0.866204915234986,0.7823320817689098
1,8,0.6249849381092831,0.5950943422061877,0.4776918337167371
1,9,0.6694239971217959,0.22473193020332652,0.11931872638967499
2,0,0.15430449625153606,0.20305120683434608,0.1165313159384235
2,1,0.23571696106995746,0.2742558966442694,0.1776669524952582
2,2,0.3834818717195192,0.392757904745246,0.32892142309670486
2,3,0.41992765780192026,0.445429038325147,0.46669375115998385
2,4,0.33047655788718366,0.33672042251228573,0.22680049481456455
2,5,0.49306035397160547,0.45518014263922235,0.29786811427299403
2,6,0.571816618778957,0.5237814418182801,0.5141186380738226
2,7,0.6126320406267723,0.5204243369529946,0.3560750803064909
2,8,0.6568826512637723,0.5984576767399494,0.597505633337113
2,9,0.8363836500035478,0.7870130173643051,0.7787496786557061
3,0,0.21441598063776424,0.19373254849835594,0.13241816028962441
3,1,0.3971632294262527,0.37663866094405096,0.3210067222687959
3,2,0.5350400103490712,0.5152988763836773,0.43133604997134883
3,3,0.6939438647094454,0.692061434408943,0.6939641439219033
3,4,0.8109265817120719,0.7643353909645509,0.7818134826371399
3,5,0.6838526974542612,0.6285441923360546,0.5180581631208957
3,6,0.3564551241629617,0.416508272527947,0.6752847591308024
3,7,0.650579309113646,0.57199381118153,0.17616471778392045
3,8,0.3701371588833289,0.15695475413447613,0.1047759231766687
3,9,0.712384264798956,0.1772012954896858,0.10150661837829149
4,0,0.22057573601513525,0.2381018616447057,0.16369675253779634
4,1,0.3490028922960427,0.35989666752776966,0.2593601491228487
4,2,0.5045294193382236,0.43240062910698446,0.34462191726186164
4,3,0.6584678699347638,0.7104726299048938,0.7218321066719282
4,4,0.708982923216182,0.6438002755842516,0.5197481528436343
4,5,0.6047977861287664,0.5398848326814545,0.43536843681407844
4,6,0.4267806619651564,0.5287433330503193,0.27845435685541425
4,7,0.7868793832923491,0.7726233999417446,0.7514763847075719
4,8,0.6007589275973396,0.6359141614940842,0.3230172305024458
4,9,0.4715463808937233,0.3015883739189683,0.21600928846724526
5,0,0.31357362527962807,0.2655924382445573,0.215217982025013
5,1,0.287211764705854,0.3210270152505387,0.435326361655789
5,2,0.5866694165219644,0.573493209919822,0.42707425021760614
5,3,0.6402008363475598,0.6762236994419607,0.7051194655236047
5,4,0.6455058152637977,0.6052853646136287,0.555255925768639
5,5,0.4787893768705752,0.5019611962864717,0.3325045814802405
5,6,0.8376721523835304,0.8190657611607598,0.8428114967189041
5,7,0.37356316425685476,0.12946177670445178,0.05520876084626662
5,8,0.507179474150718,0.24271339690516777,0.12507438333814105
5,9,0.6714075897179363,0.37199073229149227,0.14737047021621216
6,0,0.16868469907218464,0.2459749758924986,0.13926750694975049
6,1,0.34429387175218634,0.390261260100799,0.2545024140636686
6,2,0.5178408204372096,0.5010768001437607,0.33171572173603225
6,3,0.6146688020314918,0.5962302154121599,0.43517263270283496
6,4,0.5746768126854443,0.6735813280247253,0.6816486335021231
6,5,0.28525339366518204,0.374530417295127,0.6052317747612019
6,6,0.7252508568508801,0.685319710391618,0.5351632234567406
6,7,0.7110250315927448,0.7237435182703114,0.7310366697690944
6,8,0.49082743804089785,0.21072798217013552,0.15802641001789425
6,9,0.85157295138143,0.8063807867328545,0.784586230436249
7,0,0.21587311659665115,0.249762569536855,0.20369312773640982
7,1,0.20281628752953426,0.26453768740326766,0.5497952044881717
